log_id,timestamp,user,source_ip,event_type,status,bytes_transferred,label
LOG100803,2026-01-19 08:24:01,user_11,10.0.1.23,CONFIG_CHANGE,SUCCESS,2222,0
LOG100804,2026-01-19 08:24:21,user_28,10.0.1.26,FILE_WRITE,SUCCESS,1423,0
LOG100805,2026-01-19 09:34:05,user_12,10.0.1.13,PRIVILEGE_CHANGE,FAILED,2650,0
LOG100806,2026-01-19 10:06:18,user_31,10.0.1.13,CONFIG_CHANGE,SUCCESS,1409,0
LOG100807,2026-01-19 10:06:20,user_20,10.0.1.17,FILE_WRITE,SUCCESS,2481,0
LOG100808,2026-01-19 10:51:32,user_40,10.0.1.5,LOGIN,SUCCESS,2011,0
LOG100809,2026-01-19 10:57:37,user_23,10.0.1.13,CONFIG_CHANGE,SUCCESS,3774,0
LOG100810,2026-01-19 11:03:11,user_27,10.0.1.16,CONFIG_CHANGE,SUCCESS,1510,0
LOG100811,2026-01-19 11:10:37,user_14,10.0.1.14,DB_QUERY,FAILED,1860,0
LOG100812,2026-01-19 11:12:06,user_27,10.0.1.23,FILE_WRITE,SUCCESS,2573,0
LOG100813,2026-01-19 11:23:13,user_26,10.0.1.29,API_CALL,SUCCESS,1927,0
LOG100814,2026-01-19 11:27:04,user_17,10.0.1.21,API_CALL,SUCCESS,979,0
LOG100815,2026-01-19 11:29:46,user_39,10.0.1.28,PRIVILEGE_CHANGE,SUCCESS,2169,0
LOG100816,2026-01-19 11:57:19,user_4,10.0.1.2,FILE_ACCESS,FAILED,2460,0
LOG100817,2026-01-19 12:55:30,user_37,10.0.1.18,LOGOUT,SUCCESS,1265,0
LOG100818,2026-01-19 13:18:42,user_2,10.0.1.21,FILE_ACCESS,SUCCESS,2019,0
LOG100819,2026-01-19 13:27:02,user_20,10.0.1.19,PRIVILEGE_CHANGE,SUCCESS,2607,0
LOG100820,2026-01-19 13:28:18,user_19,10.0.1.25,PRIVILEGE_CHANGE,SUCCESS,553,0
LOG100821,2026-01-19 13:31:08,user_40,10.0.1.12,FILE_ACCESS,FAILED,1168,0
LOG100822,2026-01-19 14:23:30,user_11,10.0.1.16,LOGIN,SUCCESS,1470,0
LOG100823,2026-01-19 15:11:46,user_1,10.0.1.19,DB_QUERY,FAILED,1348,0
LOG100824,2026-01-19 15:22:41,user_18,10.0.1.19,LOGOUT,SUCCESS,2523,0
LOG100825,2026-01-19 15:23:01,user_40,10.0.1.7,CONFIG_CHANGE,SUCCESS,1853,0
LOG100826,2026-01-19 15:44:06,user_14,10.0.1.22,FILE_ACCESS,SUCCESS,2396,0
LOG100827,2026-01-19 16:29:24,user_40,10.0.1.19,CONFIG_CHANGE,SUCCESS,818,0
LOG100828,2026-01-19 16:32:58,user_5,10.0.1.27,LOGOUT,SUCCESS,2745,0
LOG100829,2026-01-19 16:48:32,user_12,10.0.1.4,CONFIG_CHANGE,SUCCESS,3759,0
LOG100830,2026-01-19 16:58:35,user_38,10.0.1.12,PRIVILEGE_CHANGE,FAILED,2549,0
LOG100831,2026-01-19 17:00:46,user_5,10.0.1.11,LOGOUT,SUCCESS,2766,0
LOG100832,2026-01-19 17:02:22,user_7,10.0.1.20,CONFIG_CHANGE,SUCCESS,3034,0
LOG100833,2026-01-19 17:09:37,user_32,10.0.1.16,LOGIN,SUCCESS,2575,0
LOG100834,2026-01-19 17:21:30,user_17,10.0.1.22,DB_QUERY,SUCCESS,952,0
LOG100835,2026-01-19 17:22:20,user_24,10.0.1.4,FILE_WRITE,SUCCESS,1376,0
LOG100836,2026-01-19 17:41:38,user_5,10.0.1.6,PRIVILEGE_CHANGE,SUCCESS,2748,0
LOG100837,2026-01-19 17:43:02,user_10,10.0.1.20,DB_QUERY,SUCCESS,4078,0
LOG100838,2026-01-19 17:52:42,user_20,10.0.1.18,LOGOUT,SUCCESS,789,0
LOG100839,2026-01-19 17:55:01,user_4,10.0.1.4,DB_QUERY,SUCCESS,778,0
LOG100840,2026-01-20 00:53:53,user_6,203.0.113.6,FILE_ACCESS,SUCCESS,29780,1
LOG100841,2026-01-20 02:02:14,user_36,10.0.1.21,FILE_WRITE,SUCCESS,1700,0
LOG100842,2026-01-20 04:01:13,user_30,10.0.1.10,LOGOUT,SUCCESS,2569,0
LOG100843,2026-01-20 04:13:09,user_3,203.0.113.10,FILE_ACCESS,SUCCESS,39188,1
LOG100844,2026-01-20 06:46:25,svc_monitor,10.0.1.6,PRIVILEGE_CHANGE,SUCCESS,3196,0
LOG100845,2026-01-20 08:09:15,user_4,10.0.1.18,PRIVILEGE_CHANGE,SUCCESS,2112,0
LOG100846,2026-01-20 08:48:48,user_12,10.0.1.3,CONFIG_CHANGE,SUCCESS,481,0
LOG100847,2026-01-20 09:23:07,svc_deploy,10.0.1.26,PRIVILEGE_CHANGE,SUCCESS,650,0
LOG100848,2026-01-20 09:58:36,user_18,10.0.1.12,FILE_WRITE,FAILED,1412,0
LOG100849,2026-01-20 10:00:36,user_6,10.0.1.27,CONFIG_CHANGE,FAILED,2924,0
LOG100850,2026-01-20 10:10:38,user_4,10.0.1.7,LOGOUT,SUCCESS,3092,0
LOG100851,2026-01-20 10:47:54,user_1,10.0.1.14,LOGOUT,SUCCESS,2809,0
LOG100852,2026-01-20 10:58:25,user_22,10.0.1.10,CONFIG_CHANGE,SUCCESS,1581,0
LOG100853,2026-01-20 11:02:37,user_14,10.0.1.27,CONFIG_CHANGE,SUCCESS,2895,0
LOG100854,2026-01-20 11:03:27,user_7,10.0.1.28,LOGIN,SUCCESS,1898,0
LOG100855,2026-01-20 11:09:08,user_27,10.0.1.16,PRIVILEGE_CHANGE,SUCCESS,907,0
LOG100856,2026-01-20 11:26:16,user_12,10.0.1.3,LOGOUT,SUCCESS,2155,0
LOG100857,2026-01-20 11:42:15,svc_backup,10.0.1.6,PRIVILEGE_CHANGE,SUCCESS,2570,0
LOG100858,2026-01-20 12:19:02,user_37,10.0.1.23,DB_QUERY,SUCCESS,1383,0
LOG100859,2026-01-20 12:31:44,user_16,10.0.1.8,FILE_WRITE,FAILED,2202,0
LOG100860,2026-01-20 12:36:19,user_26,10.0.1.3,CONFIG_CHANGE,SUCCESS,1970,0
LOG100861,2026-01-20 12:39:53,user_20,10.0.1.28,FILE_ACCESS,SUCCESS,985,0
LOG100862,2026-01-20 13:17:57,user_11,10.0.1.20,DB_QUERY,SUCCESS,2337,0
LOG100863,2026-01-20 13:23:51,user_11,10.0.1.28,FILE_WRITE,SUCCESS,2277,0
LOG100864,2026-01-20 13:38:54,user_15,10.0.1.11,DB_QUERY,SUCCESS,1304,0
LOG100865,2026-01-20 14:07:08,user_37,10.0.1.3,FILE_ACCESS,FAILED,1402,0
LOG100866,2026-01-20 14:11:46,svc_deploy,10.0.1.24,DB_QUERY,SUCCESS,2450,0
LOG100867,2026-01-20 14:22:51,user_30,10.0.1.17,FILE_WRITE,SUCCESS,5140,0
LOG100868,2026-01-20 14:47:19,user_36,10.0.1.25,CONFIG_CHANGE,SUCCESS,3678,0
LOG100869,2026-01-20 15:26:58,user_36,10.0.1.22,DB_QUERY,SUCCESS,2363,0
LOG100870,2026-01-20 15:27:12,user_1,10.0.1.15,FILE_ACCESS,SUCCESS,1944,0
LOG100871,2026-01-20 16:03:50,user_19,10.0.1.22,PRIVILEGE_CHANGE,SUCCESS,2655,0
LOG100872,2026-01-20 16:10:45,user_34,10.0.1.11,PRIVILEGE_CHANGE,SUCCESS,2159,0
LOG100873,2026-01-20 17:49:59,user_33,10.0.1.16,LOGIN,SUCCESS,1471,0
LOG100874,2026-01-20 17:51:53,user_14,10.0.1.15,PRIVILEGE_CHANGE,SUCCESS,1931,0
LOG100875,2026-01-20 17:55:13,user_37,10.0.1.29,LOGOUT,FAILED,1698,0
LOG100876,2026-01-20 18:39:51,user_16,10.0.1.29,FILE_WRITE,SUCCESS,1408,0
LOG100877,2026-01-20 18:57:22,user_26,10.0.1.6,LOGOUT,FAILED,1947,0
LOG100878,2026-01-21 00:30:59,user_37,203.0.113.12,API_CALL,SUCCESS,1875,1
LOG100879,2026-01-21 00:45:04,user_24,10.0.1.29,FILE_ACCESS,SUCCESS,47178,1
LOG100880,2026-01-21 05:24:25,user_39,10.0.1.2,API_CALL,SUCCESS,2872,0
LOG100881,2026-01-21 05:43:46,user_35,10.0.1.14,FILE_WRITE,SUCCESS,2253,0
LOG100882,2026-01-21 07:35:15,user_24,10.0.1.25,API_CALL,SUCCESS,2839,0
LOG100883,2026-01-21 08:00:24,svc_monitor,10.0.1.18,LOGIN,SUCCESS,936,0
LOG100884,2026-01-21 09:06:14,user_21,10.0.1.12,PRIVILEGE_CHANGE,SUCCESS,847,0
LOG100885,2026-01-21 09:09:50,svc_deploy,10.0.1.17,FILE_WRITE,SUCCESS,1751,0
LOG100886,2026-01-21 09:56:48,user_10,10.0.1.17,CONFIG_CHANGE,FAILED,869,0
LOG100887,2026-01-21 10:01:54,user_8,10.0.1.24,API_CALL,FAILED,1132,0
LOG100888,2026-01-21 10:11:32,user_7,10.0.1.7,PRIVILEGE_CHANGE,SUCCESS,1071,0
LOG100889,2026-01-21 10:19:36,user_3,10.0.1.15,PRIVILEGE_CHANGE,FAILED,2028,0
LOG100890,2026-01-21 10:30:51,user_25,10.0.1.21,CONFIG_CHANGE,FAILED,1664,0
LOG100891,2026-01-21 10:31:56,user_35,10.0.1.19,DB_QUERY,FAILED,2691,0
LOG100892,2026-01-21 10:39:45,user_33,10.0.1.4,PRIVILEGE_CHANGE,SUCCESS,1843,0
LOG100893,2026-01-21 11:19:27,user_26,10.0.1.6,FILE_ACCESS,SUCCESS,1179,0
LOG100894,2026-01-21 11:36:33,user_20,10.0.1.14,LOGOUT,FAILED,1792,0
LOG100895,2026-01-21 11:45:00,user_13,10.0.1.7,LOGIN,SUCCESS,720,0
LOG100896,2026-01-21 12:04:12,user_12,10.0.1.13,PRIVILEGE_CHANGE,FAILED,2639,0
LOG100897,2026-01-21 12:12:18,user_30,10.0.1.19,API_CALL,SUCCESS,530,0
LOG100898,2026-01-21 12:21:35,user_34,10.0.1.12,PRIVILEGE_CHANGE,SUCCESS,2221,0
LOG100899,2026-01-21 12:23:13,user_5,10.0.1.16,LOGIN,SUCCESS,1881,0
LOG100900,2026-01-21 12:23:24,user_32,10.0.1.24,PRIVILEGE_CHANGE,SUCCESS,2124,0
LOG100901,2026-01-21 13:03:12,user_23,10.0.1.22,FILE_WRITE,SUCCESS,3095,0
LOG100902,2026-01-21 13:07:58,user_1,10.0.1.23,FILE_WRITE,FAILED,2758,0
LOG100903,2026-01-21 13:21:43,user_24,10.0.1.5,API_CALL,SUCCESS,1922,0
LOG100904,2026-01-21 14:33:13,user_36,10.0.1.10,LOGOUT,FAILED,2465,0
LOG100905,2026-01-21 14:42:16,user_16,10.0.1.9,LOGOUT,SUCCESS,2702,0
LOG100906,2026-01-21 14:46:32,user_5,10.0.1.4,LOGOUT,SUCCESS,2454,0
LOG100907,2026-01-21 15:12:48,user_23,10.0.1.10,API_CALL,FAILED,3173,0
LOG100908,2026-01-21 15:14:52,user_8,10.0.1.28,PRIVILEGE_CHANGE,SUCCESS,1637,0
LOG100909,2026-01-21 15:17:50,user_9,10.0.1.21,CONFIG_CHANGE,FAILED,1320,0
LOG100910,2026-01-21 15:37:07,svc_deploy,10.0.1.20,FILE_ACCESS,SUCCESS,2401,0
LOG100911,2026-01-21 15:52:50,user_19,10.0.1.29,DB_QUERY,SUCCESS,3117,0
LOG100912,2026-01-21 15:57:25,user_23,10.0.1.11,API_CALL,SUCCESS,1186,0
LOG100913,2026-01-21 16:23:19,user_5,10.0.1.5,DB_QUERY,SUCCESS,1935,0
LOG100914,2026-01-21 16:25:13,user_39,10.0.1.25,API_CALL,FAILED,1639,0
LOG100915,2026-01-21 16:47:05,user_25,10.0.1.27,FILE_ACCESS,FAILED,2284,0
LOG100916,2026-01-21 17:07:36,user_10,10.0.1.2,CONFIG_CHANGE,FAILED,1174,0
LOG100917,2026-01-21 17:16:38,user_25,10.0.1.14,FILE_WRITE,SUCCESS,2636,0
LOG100918,2026-01-21 17:32:27,user_31,10.0.1.9,LOGOUT,SUCCESS,2465,0
LOG100919,2026-01-21 18:18:44,user_7,10.0.1.27,CONFIG_CHANGE,SUCCESS,2083,0
LOG100920,2026-01-21 20:36:41,user_17,10.0.1.12,DB_QUERY,SUCCESS,1671,0
LOG100921,2026-01-21 21:44:43,user_18,10.0.1.3,CONFIG_CHANGE,SUCCESS,913,0
LOG100922,2026-01-22 01:23:39,user_10,10.0.1.3,PRIVILEGE_CHANGE,SUCCESS,1088,1
LOG100923,2026-01-22 01:46:29,user_21,203.0.113.2,LOGIN,FAILED,1324,1
LOG100924,2026-01-22 01:46:58,user_9,203.0.113.6,FILE_ACCESS,SUCCESS,2421,1
LOG100925,2026-01-22 03:37:44,user_35,10.0.1.4,CONFIG_CHANGE,SUCCESS,721,1
LOG100926,2026-01-22 04:31:50,user_21,10.0.1.25,FILE_ACCESS,SUCCESS,64630,1
LOG100927,2026-01-22 04:40:32,user_13,203.0.113.8,API_CALL,SUCCESS,2699,1
LOG100928,2026-01-22 07:23:07,user_11,10.0.1.29,LOGIN,FAILED,2451,0
LOG100929,2026-01-22 07:34:55,user_37,10.0.1.16,LOGIN,SUCCESS,2334,0
LOG100930,2026-01-22 08:07:29,user_10,10.0.1.13,LOGIN,SUCCESS,3053,0
LOG100931,2026-01-22 08:43:06,svc_deploy,10.0.1.27,LOGIN,SUCCESS,1506,0
LOG100932,2026-01-22 09:03:55,user_25,10.0.1.27,FILE_ACCESS,SUCCESS,2448,0
LOG100933,2026-01-22 09:13:26,svc_backup,10.0.1.17,FILE_WRITE,SUCCESS,2367,0
LOG100934,2026-01-22 09:29:43,user_10,10.0.1.28,PRIVILEGE_CHANGE,SUCCESS,1734,0
LOG100935,2026-01-22 10:24:51,user_24,10.0.1.3,LOGOUT,SUCCESS,1582,0
LOG100936,2026-01-22 10:31:14,user_12,10.0.1.22,API_CALL,SUCCESS,2554,0
LOG100937,2026-01-22 10:35:53,user_23,10.0.1.27,CONFIG_CHANGE,SUCCESS,1603,0
LOG100938,2026-01-22 10:47:17,user_7,10.0.1.19,LOGIN,FAILED,1250,0
LOG100939,2026-01-22 10:57:34,user_10,10.0.1.11,CONFIG_CHANGE,SUCCESS,1082,0
LOG100940,2026-01-22 11:00:19,user_23,10.0.1.4,CONFIG_CHANGE,SUCCESS,923,0
LOG100941,2026-01-22 11:22:18,user_29,10.0.1.4,PRIVILEGE_CHANGE,SUCCESS,2272,0
LOG100942,2026-01-22 11:25:29,user_17,10.0.1.18,FILE_WRITE,SUCCESS,2142,0
LOG100943,2026-01-22 11:26:46,user_16,10.0.1.28,CONFIG_CHANGE,SUCCESS,729,0
LOG100944,2026-01-22 11:49:13,user_29,10.0.1.14,FILE_ACCESS,SUCCESS,2102,0
LOG100945,2026-01-22 11:51:41,user_6,10.0.1.10,FILE_ACCESS,SUCCESS,2064,0
LOG100946,2026-01-22 11:53:36,user_22,10.0.1.28,LOGIN,FAILED,1601,0
LOG100947,2026-01-22 12:00:16,svc_backup,10.0.1.8,PRIVILEGE_CHANGE,FAILED,396,0
LOG100948,2026-01-22 12:00:19,user_22,10.0.1.23,FILE_ACCESS,FAILED,3029,0
LOG100949,2026-01-22 12:20:29,user_33,10.0.1.18,DB_QUERY,SUCCESS,2697,0
LOG100950,2026-01-22 13:00:28,user_22,10.0.1.25,FILE_ACCESS,SUCCESS,3406,0
LOG100951,2026-01-22 13:19:49,svc_monitor,10.0.1.5,DB_QUERY,SUCCESS,1209,0
LOG100952,2026-01-22 13:25:50,user_11,10.0.1.15,LOGOUT,SUCCESS,2471,0
LOG100953,2026-01-22 13:32:33,svc_backup,10.0.1.13,LOGIN,FAILED,2986,0
LOG100954,2026-01-22 14:28:16,user_22,10.0.1.29,LOGIN,FAILED,1437,0
LOG100955,2026-01-22 14:33:27,user_13,10.0.1.22,CONFIG_CHANGE,SUCCESS,2119,0
LOG100956,2026-01-22 15:06:45,user_11,10.0.1.12,LOGIN,FAILED,2149,0
LOG100957,2026-01-22 15:15:31,user_32,10.0.1.20,FILE_ACCESS,SUCCESS,1977,0
LOG100958,2026-01-22 15:20:24,user_28,10.0.1.26,FILE_WRITE,FAILED,1741,0
LOG100959,2026-01-22 16:17:48,user_18,10.0.1.26,LOGOUT,FAILED,1394,0
LOG100960,2026-01-22 16:28:31,user_24,10.0.1.17,DB_QUERY,SUCCESS,1056,0
LOG100961,2026-01-22 16:34:10,user_4,10.0.1.4,DB_QUERY,SUCCESS,1876,0
LOG100962,2026-01-22 16:35:36,user_28,10.0.1.27,LOGOUT,SUCCESS,2279,0
LOG100963,2026-01-22 16:41:20,user_16,10.0.1.24,LOGIN,SUCCESS,2880,0
LOG100964,2026-01-22 16:46:32,user_33,10.0.1.17,LOGOUT,SUCCESS,3670,0
LOG100965,2026-01-22 16:56:10,user_12,10.0.1.28,DB_QUERY,SUCCESS,2146,0
LOG100966,2026-01-22 17:07:50,user_20,10.0.1.10,API_CALL,SUCCESS,2620,0
LOG100967,2026-01-22 17:14:09,user_24,10.0.1.13,PRIVILEGE_CHANGE,SUCCESS,2337,0
LOG100968,2026-01-22 17:39:06,user_39,10.0.1.10,PRIVILEGE_CHANGE,SUCCESS,1324,0
LOG100969,2026-01-22 18:29:09,user_8,10.0.1.14,DB_QUERY,SUCCESS,1984,0
LOG100970,2026-01-22 19:25:21,user_8,10.0.1.4,LOGIN,SUCCESS,851,0
LOG100971,2026-01-22 19:38:12,user_32,10.0.1.12,API_CALL,SUCCESS,879,0
LOG100972,2026-01-22 19:58:54,user_31,10.0.1.23,DB_QUERY,SUCCESS,2783,0
LOG100973,2026-01-22 23:36:12,user_21,10.0.1.10,PRIVILEGE_CHANGE,SUCCESS,1335,1
LOG100974,2026-01-22 23:40:04,user_15,10.0.1.5,FILE_ACCESS,SUCCESS,40742,1
LOG100975,2026-01-23 01:11:56,user_2,10.0.1.14,LOGIN,FAILED,2565,1
LOG100976,2026-01-23 01:42:11,user_13,203.0.113.8,LOGIN,FAILED,2400,1
LOG100977,2026-01-23 03:29:12,svc_monitor,10.0.1.11,CONFIG_CHANGE,SUCCESS,1582,0
LOG100978,2026-01-23 04:21:08,user_29,10.0.1.14,CONFIG_CHANGE,FAILED,1155,0
LOG100979,2026-01-23 04:58:04,user_28,10.0.1.26,PRIVILEGE_CHANGE,SUCCESS,3633,0
LOG100980,2026-01-23 05:11:15,user_16,10.0.1.10,FILE_WRITE,FAILED,2204,0
LOG100981,2026-01-23 06:11:45,user_15,10.0.1.18,LOGOUT,SUCCESS,1449,0
LOG100982,2026-01-23 07:07:31,user_38,10.0.1.22,LOGOUT,SUCCESS,1117,0
LOG100983,2026-01-23 07:20:36,svc_monitor,10.0.1.7,LOGOUT,SUCCESS,2304,0
LOG100984,2026-01-23 07:30:06,svc_backup,10.0.1.8,DB_QUERY,FAILED,2549,0
LOG100985,2026-01-23 08:06:13,user_15,10.0.1.21,LOGIN,SUCCESS,4084,0
LOG100986,2026-01-23 08:24:12,user_21,10.0.1.14,PRIVILEGE_CHANGE,SUCCESS,1883,0
LOG100987,2026-01-23 09:40:03,user_25,10.0.1.11,API_CALL,FAILED,2237,0
LOG100988,2026-01-23 09:54:07,user_21,10.0.1.4,DB_QUERY,FAILED,2515,0
LOG100989,2026-01-23 09:56:54,user_16,10.0.1.2,DB_QUERY,SUCCESS,2065,0
LOG100990,2026-01-23 10:13:35,user_5,10.0.1.11,FILE_WRITE,SUCCESS,2398,0
LOG100991,2026-01-23 10:37:23,user_5,10.0.1.19,API_CALL,SUCCESS,2618,0
LOG100992,2026-01-23 11:04:25,user_20,10.0.1.8,FILE_ACCESS,SUCCESS,2027,0
LOG100993,2026-01-23 11:05:14,user_16,10.0.1.3,DB_QUERY,SUCCESS,1352,0
LOG100994,2026-01-23 11:08:27,user_7,10.0.1.21,FILE_WRITE,SUCCESS,1671,0
LOG100995,2026-01-23 11:32:00,user_27,10.0.1.13,FILE_WRITE,FAILED,2538,0
LOG100996,2026-01-23 11:50:57,user_19,10.0.1.29,FILE_WRITE,FAILED,3730,0
LOG100997,2026-01-23 11:57:24,user_5,10.0.1.10,FILE_ACCESS,SUCCESS,2938,0
LOG100998,2026-01-23 12:18:17,user_12,10.0.1.22,FILE_WRITE,SUCCESS,2031,0
LOG100999,2026-01-23 12:19:43,user_17,10.0.1.7,LOGIN,FAILED,1862,0
LOG101000,2026-01-23 12:42:55,user_38,10.0.1.22,CONFIG_CHANGE,SUCCESS,9,0
LOG101001,2026-01-23 12:47:22,user_6,10.0.1.11,PRIVILEGE_CHANGE,SUCCESS,2872,0
LOG101002,2026-01-23 12:53:19,user_19,10.0.1.19,CONFIG_CHANGE,SUCCESS,2148,0
LOG101003,2026-01-23 13:01:21,user_20,10.0.1.5,FILE_WRITE,SUCCESS,1740,0
LOG101004,2026-01-23 13:21:54,user_13,10.0.1.22,API_CALL,FAILED,2293,0
LOG101005,2026-01-23 13:25:05,user_4,10.0.1.25,PRIVILEGE_CHANGE,SUCCESS,1470,0
LOG101006,2026-01-23 13:36:07,user_34,10.0.1.24,API_CALL,FAILED,2062,0
LOG101007,2026-01-23 13:37:54,user_16,10.0.1.23,LOGOUT,SUCCESS,3033,0
LOG101008,2026-01-23 13:58:54,user_13,10.0.1.16,DB_QUERY,SUCCESS,1984,0
LOG101009,2026-01-23 14:18:18,user_7,10.0.1.17,LOGOUT,SUCCESS,2984,0
LOG101010,2026-01-23 14:23:53,user_26,10.0.1.3,API_CALL,SUCCESS,2774,0
LOG101011,2026-01-23 14:42:36,user_33,10.0.1.16,CONFIG_CHANGE,SUCCESS,2578,0
LOG101012,2026-01-23 14:53:44,user_24,10.0.1.13,FILE_ACCESS,SUCCESS,1721,0
LOG101013,2026-01-23 15:32:17,user_7,10.0.1.28,LOGIN,SUCCESS,2720,0
LOG101014,2026-01-23 15:46:24,user_37,10.0.1.6,LOGOUT,SUCCESS,2304,0
LOG101015,2026-01-23 15:56:25,user_25,10.0.1.3,FILE_ACCESS,SUCCESS,592,0
LOG101016,2026-01-23 16:14:42,user_33,10.0.1.2,FILE_ACCESS,SUCCESS,2576,0
LOG101017,2026-01-23 16:26:34,user_2,10.0.1.20,PRIVILEGE_CHANGE,SUCCESS,1163,0
LOG101018,2026-01-23 16:35:13,user_16,10.0.1.10,FILE_WRITE,FAILED,2608,0
LOG101019,2026-01-23 16:35:34,user_9,10.0.1.10,LOGOUT,SUCCESS,1731,0
LOG101020,2026-01-23 16:40:53,user_10,10.0.1.17,LOGIN,SUCCESS,2862,0
LOG101021,2026-01-23 17:12:48,user_37,10.0.1.21,PRIVILEGE_CHANGE,SUCCESS,1641,0
LOG101022,2026-01-23 17:20:22,user_29,10.0.1.10,FILE_ACCESS,FAILED,2384,0
LOG101023,2026-01-23 20:51:13,user_38,10.0.1.5,FILE_WRITE,SUCCESS,2425,0
LOG101024,2026-01-23 23:28:14,user_1,203.0.113.2,PRIVILEGE_CHANGE,SUCCESS,3286,1
LOG101025,2026-01-23 23:30:43,user_16,10.0.1.23,PRIVILEGE_CHANGE,SUCCESS,2954,1
LOG101026,2026-01-24 00:08:12,user_35,10.0.1.24,PRIVILEGE_CHANGE,SUCCESS,1788,1
LOG101027,2026-01-24 00:39:09,user_2,10.0.1.24,PRIVILEGE_CHANGE,SUCCESS,1768,1
LOG101028,2026-01-24 01:38:51,user_9,203.0.113.13,PRIVILEGE_CHANGE,SUCCESS,1600,1
LOG101029,2026-01-24 02:10:30,user_12,203.0.113.3,LOGIN,FAILED,1405,1
LOG101030,2026-01-24 02:19:40,user_23,10.0.1.2,LOGIN,FAILED,1800,1
LOG101031,2026-01-24 02:44:05,user_28,203.0.113.7,API_CALL,SUCCESS,1380,1
LOG101032,2026-01-24 03:59:09,user_25,203.0.113.3,PRIVILEGE_CHANGE,SUCCESS,2164,1
LOG101033,2026-01-24 06:47:08,user_15,10.0.1.21,LOGOUT,FAILED,1390,0
LOG101034,2026-01-24 07:20:25,user_21,10.0.1.7,PRIVILEGE_CHANGE,FAILED,2146,0
LOG101035,2026-01-24 07:25:37,user_38,10.0.1.3,FILE_WRITE,SUCCESS,1359,0
LOG101036,2026-01-24 07:27:35,user_26,10.0.1.12,FILE_WRITE,SUCCESS,2627,0
LOG101037,2026-01-24 08:40:02,user_15,10.0.1.19,DB_QUERY,SUCCESS,2168,0
LOG101038,2026-01-24 08:44:26,user_26,10.0.1.9,LOGOUT,FAILED,2856,0
LOG101039,2026-01-24 09:26:42,user_32,10.0.1.21,LOGOUT,SUCCESS,1364,0
LOG101040,2026-01-24 09:33:34,user_1,10.0.1.24,PRIVILEGE_CHANGE,FAILED,1042,0
LOG101041,2026-01-24 09:34:00,user_36,10.0.1.9,LOGIN,SUCCESS,1737,0
LOG101042,2026-01-24 09:38:41,user_28,10.0.1.5,PRIVILEGE_CHANGE,FAILED,1035,0
LOG101043,2026-01-24 09:43:24,user_40,10.0.1.4,API_CALL,FAILED,1285,0
LOG101044,2026-01-24 10:33:02,user_24,10.0.1.15,LOGOUT,SUCCESS,404,0
LOG101045,2026-01-24 11:05:36,user_21,10.0.1.21,FILE_WRITE,SUCCESS,1597,0
LOG101046,2026-01-24 11:07:28,user_30,10.0.1.2,LOGOUT,SUCCESS,1612,0
LOG101047,2026-01-24 11:16:34,user_18,10.0.1.19,LOGIN,SUCCESS,2451,0
LOG101048,2026-01-24 11:48:18,user_3,10.0.1.14,LOGIN,SUCCESS,2770,0
LOG101049,2026-01-24 12:01:53,user_27,10.0.1.24,LOGOUT,SUCCESS,2296,0
LOG101050,2026-01-24 12:25:12,user_1,10.0.1.2,LOGOUT,SUCCESS,724,0
LOG101051,2026-01-24 12:31:23,svc_backup,10.0.1.13,API_CALL,SUCCESS,2323,0
LOG101052,2026-01-24 12:48:42,user_28,10.0.1.18,CONFIG_CHANGE,FAILED,2392,0
LOG101053,2026-01-24 12:53:34,svc_deploy,10.0.1.23,API_CALL,SUCCESS,1256,0
LOG101054,2026-01-24 13:03:06,user_26,10.0.1.16,FILE_WRITE,SUCCESS,3023,0
LOG101055,2026-01-24 13:09:50,user_35,10.0.1.8,API_CALL,SUCCESS,2096,0
LOG101056,2026-01-24 13:22:46,user_13,10.0.1.10,LOGOUT,SUCCESS,1350,0
LOG101057,2026-01-24 14:04:08,user_21,10.0.1.28,FILE_ACCESS,SUCCESS,2035,0
LOG101058,2026-01-24 14:30:52,svc_backup,10.0.1.2,LOGIN,SUCCESS,1856,0
LOG101059,2026-01-24 15:56:12,user_23,10.0.1.11,PRIVILEGE_CHANGE,SUCCESS,2533,0
LOG101060,2026-01-24 15:57:59,user_26,10.0.1.20,FILE_WRITE,SUCCESS,2293,0
LOG101061,2026-01-24 16:15:58,user_17,10.0.1.9,CONFIG_CHANGE,SUCCESS,2001,0
LOG101062,2026-01-24 16:42:21,user_26,10.0.1.2,PRIVILEGE_CHANGE,SUCCESS,1441,0
LOG101063,2026-01-24 17:01:35,user_26,10.0.1.22,FILE_WRITE,SUCCESS,2239,0
LOG101064,2026-01-24 18:27:09,user_17,10.0.1.14,PRIVILEGE_CHANGE,SUCCESS,2542,0
LOG101065,2026-01-24 18:34:18,user_8,10.0.1.29,DB_QUERY,SUCCESS,2112,0
LOG101066,2026-01-24 18:36:37,user_30,10.0.1.20,CONFIG_CHANGE,SUCCESS,2660,0
LOG101067,2026-01-25 01:55:37,user_7,10.0.1.8,PRIVILEGE_CHANGE,SUCCESS,1234,1
LOG101068,2026-01-25 01:56:58,user_23,10.0.1.23,FILE_ACCESS,SUCCESS,51946,1
LOG101069,2026-01-25 02:19:48,svc_deploy,203.0.113.13,API_CALL,SUCCESS,1904,1
